Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
2023-11-01,4,3909717.4,881788.7,1.8,71,12.6,45,0,10.4,-2.6,-3.6
2023-11-02,5,3901534.8,887584.7,4.6,59,17.7,66,0,7.17,-0.5,-2.8
2023-11-03,6,3633986.9,850549.7,10,53,24.4,71,0,10.93,4.4,0.5
2023-11-04,7,3855367.1,775010.4,10.1,73,9.8,95,2,6.64,7.6,5.3
2023-11-05,1,4007901.4,737289.2,7.7,73,5.7,73,0.1,9.5,5.2,2.8
2023-11-06,2,3686337.5,833696.6,10.1,77,17.3,94,1.5,6.23,6.6,6
2023-11-07,3,3631764.4,844523.9,8.9,71,18.7,77,0,4.49,4.8,3.9
2023-11-08,4,4068817.9,906065.8,1.5,75,15.8,94,6.3,3.41,-3.2,-2.5
2023-11-09,5,3876845.3,888444.9,7,72,18.2,50,4.3,6.39,2.5,1.6
2023-11-10,6,3789031.2,864896.1,6,58,15.4,56,0,9.22,1.4,-1.9
2023-11-11,7,4173022.5,803371.8,2.9,85,5,70,0.1,4.62,0.1,0.5
2023-11-12,1,4310403,777768.4,2.4,80,6.5,60,0,7.18,-0.8,-0.7
2023-11-13,2,3851814,853206.1,6.3,73,15.1,29,1.2,9.94,2.3,1.5
2023-11-14,3,3732937.5,863339.1,5.7,74,9.6,58,0,8.71,2.4,1.2
2023-11-15,4,3725730.3,866778.6,7.3,74,16.3,60,0,8.54,3.2,2.5
2023-11-16,5,3644300.4,864628.8,7.9,73,10.5,65,0,8.77,4.8,3.1
2023-11-17,6,3761661.5,857591,10.2,67,20.4,82,2.3,2.19,5.9,3.9
2023-11-18,7,4118104.7,811147.8,3.2,69,12.6,24,0,9.1,-1,-2.2
2023-11-19,1,4353159.8,781398.3,3.2,71,12.8,12,0,8.55,-1,-1.8
2023-11-20,2,4216632.1,904862.9,-1.1,77,13.7,66,0,8.51,-5.9,-4.7
2023-11-21,3,4274289.4,939292.1,3,87,13,100,13.8,1.03,-0.8,1
2023-11-22,4,3991295.6,903617.2,6.2,83,12.2,97,0.2,2.3,2.9,3.4
2023-11-23,5,4012735.9,909038.9,4.2,70,18,71,0,4.59,-0.7,-0.8
2023-11-24,6,4260396.3,936317.2,-1.2,62,12.1,65,0,3.27,-6.1,-7.9
2023-11-25,7,4526196.6,872947.9,-0.9,74,10,72,0.1,7.79,-5.2,-5.2
2023-11-26,1,4568275.7,821845.7,2.4,86,9.1,89,8.9,6.3,-1,0.1
2023-11-27,2,4371021.6,938375.2,0.5,65,23.9,71,0.1,8.18,-5.8,-5.6
2023-11-28,3,4591273.2,991620,-3.1,62,20.3,48,1.2,6.31,-9.2,-9.4
2023-11-29,4,4636892.3,1005416.3,-2.1,67,21.1,65,0.5,3.51,-8.2,-7.5
2023-11-30,5,4210226.6,955868.6,3.9,74,21.8,38,0,8.06,-1.4,-0.4
2023-12-01,6,4187326.9,937674.4,3.8,90,11.4,99,10.2,0.94,0.4,2.1
2023-12-02,7,4566475.2,883840.7,2.9,95,11.7,100,2.2,1.23,-0.6,2.1
2023-12-03,1,4746398,850545.6,2.8,95,15.8,100,5.4,1.5,-1.2,2.1
2023-12-04,2,4274581.3,934292.5,3.6,78,14.1,90,0,4.78,-0.6,-0.1
2023-12-05,3,4306892.8,958783.9,0.7,82,4.6,98,1.4,2.54,-2.4,-2.2
2023-12-06,4,4308240.7,965925.1,-0.4,75,8.6,65,0.1,7.2,-4.4,-4.6
2023-12-07,5,4317104.3,969134.6,2.7,79,12.2,96,5.3,5,-1.3,-0.7
2023-12-08,6,4088128.8,925576.6,5.4,77,8.2,71,0,7.34,2.3,1.3
2023-12-09,7,4195787.1,834356.1,11.7,66,18.1,97,6.1,4.24,8,5.4
2023-12-10,1,4472758.4,812843.7,5.6,75,14.6,92,2.9,4.03,1.7,1.3
2023-12-11,2,4407571.7,949545.7,0.7,66,16.9,86,0,3.65,-4.6,-5.1
2023-12-12,3,4367995.1,965279.9,1.8,64,23,42,0,6.54,-4.3,-4.4
2023-12-13,4,4421234.8,981097.2,-0.7,60,16.7,47,0,5.72,-6.2,-7.6
2023-12-14,5,4427257.8,984259.6,1.1,63,17.9,62,0,6.82,-4.3,-5.4
2023-12-15,6,4128641.5,930260.9,5.4,68,17.5,41,0,7.6,0.7,-0.1
2023-12-16,7,4437493.3,859865.1,3.8,91,9.3,100,0.2,3.35,0.7,2.4
2023-12-17,1,4566482.7,824723.2,6.8,78,15.1,99,8.6,1.53,3,3
2023-12-18,2,4247864.1,925039,3.7,90,14.6,100,3.2,1.54,-0.1,2.2
2023-12-19,3,4552888.3,989341.9,-2.1,63,18.4,47,0.6,7.18,-7.9,-8.4
2023-12-20,4,4446789.7,975264.7,0.6,70,12.1,56,0,6.76,-3.9,-4.3
2023-12-21,5,4541022.1,989502.8,-0.7,84,18.2,97,0.8,3.07,-5.8,-3
2023-12-22,6,4627167.9,966544.7,-0.6,84,12.3,92,0,4.33,-5,-3
2023-12-23,7,4772614.5,875036.2,1.5,96,5.8,100,8.2,0.8,-1.3,1
2023-12-24,1,4652210.8,807406.8,3.2,95,5.1,100,0,2.35,0.7,2.4
2023-12-25,2,4601033,746863.2,4.5,98,10,100,0.1,3.21,1.7,4.2
2023-12-26,3,4346688.5,788557.3,5.1,99,5.8,100,0.7,1.7,3.1,4.9
2023-12-27,4,4254689.6,872673.3,6.1,99,8.4,100,19.8,0.95,3.8,5.9
2023-12-28,5,4195144.2,875842.5,5.7,99,8.1,100,0.9,1.13,3.5,5.6
2023-12-29,6,4214533.6,873663.5,4.5,86,14.8,98,3.1,2.92,0.6,2.3
2023-12-30,7,4580334.2,864196.7,1.2,77,8.5,93,0.1,3.61,-2.6,-2.6
2023-12-31,1,4655492.9,840376,0.9,88,7.1,99,4.1,2.4,-2.4,-0.9
2024-01-01,2,5083151.4,889004.8,-1.1,80,11,94,2.1,2.37,-5.4,-4.2
2024-01-02,3,4894866.2,1060158.5,-1,73,20,72,0,6.86,-6.7,-5.2
2024-01-03,4,4774157.9,1066742.2,0.5,79,14,100,0.3,1.95,-4,-2.7
2024-01-04,5,4807338.8,1086624.9,-2.8,65,12.6,40,0,8.12,-7.8,-8.6
2024-01-05,6,4941513.9,1091142,-2.9,65,14.7,74,0,5.32,-8.2,-8.7
2024-01-06,7,5137803.1,994388.7,-1.5,82,11.9,100,2,2.83,-5.9,-4.2
2024-01-07,1,5217684.9,950317.9,-0.6,86,8.3,98,1,4.03,-4.3,-2.8
2024-01-08,2,4655265.6,1060239.5,0.4,79,9.9,61,0,6.2,-3.6,-3.1
2024-01-09,3,4740589.8,1081859.6,1.1,92,15.8,100,30.2,0.68,-3.3,-0.1
2024-01-10,4,4743690.1,1091378.6,1.6,77,28.6,99,1.1,4.67,-4.9,-2.1
2024-01-11,5,4665275.4,1086583.6,0.8,86,13.1,91,3.1,2.4,-3.5,-1.3
2024-01-12,6,4738870,1077418.6,0.7,89,16.9,91,8.6,4.12,-4,-0.9
2024-01-13,7,5269020.8,1004845.4,0.2,78,30.5,98,5.8,2.67,-6.7,-3.2
2024-01-14,1,5767319,1026495,-7.7,62,27.6,67,0.7,7.52,-15.2,-13.8
2024-01-15,2,5519986,1194356,-11.4,61,18,50,0,9.14,-17.8,-17.8
2024-01-16,3,5427636.9,1209594.4,-9.8,61,15.1,72,1.6,6.18,-15.6,-16.1
2024-01-17,4,5636377.6,1241716,-10.8,52,26,38,0,9.23,-18.3,-19
2024-01-18,5,5309477.7,1206008.6,-5.6,67,14.2,100,0.5,5.21,-11,-11
2024-01-19,6,5329405.3,1194158.7,-8.3,63,12.3,100,0.5,4.24,-13.6,-14.3
2024-01-20,7,5843927.1,1126204.4,-9.8,62,13.5,100,0.3,5.97,-15.4,-15.8
2024-01-21,1,5762703.3,1055610,-6.8,67,13.9,42,0,6.51,-12.2,-12.1
2024-01-22,2,5201735.5,1164114.7,-2.9,75,20,98,1.5,4.27,-8.8,-6.8
2024-01-23,3,4869765.5,1128965.4,-0.8,95,7.4,100,9.4,1.31,-4.2,-1.5
2024-01-24,4,4722011.5,1113888.5,0.9,98,3.9,100,9.2,1.45,-1.7,0.6
2024-01-25,5,4651515.2,1101987.1,1.7,96,10.1,100,0.4,3.26,-1.7,1.2
2024-01-26,6,4699387.7,1088517.4,2.6,93,14.6,100,27.5,3.97,-1.4,1.5
2024-01-27,7,4926374.5,985429.4,1.8,93,4.9,100,0.4,4.77,-0.9,0.8
2024-01-28,1,5241270.9,965579.1,0.9,95,15.8,100,7.9,1.32,-3.5,0.2
2024-01-29,2,4635468.6,1069748.4,1.2,78,9.3,63,0,9.41,-2.7,-2.5
2024-01-30,3,4650430.1,1090563.6,0.7,82,9.6,100,0.4,3.97,-3.1,-2.1
2024-01-31,4,4556878.5,1080222.5,1.4,87,11,85,0,7.82,-2.4,-0.7
2024-02-01,5,4582394.7,1080281.6,2.7,86,16.4,100,0,3.33,-1.8,0.4
2024-02-02,6,4526263.8,1057919.7,0.3,80,11.3,55,0,8.85,-3.9,-2.9
2024-02-03,7,4811244.8,966953.8,-2,79,4.8,4,0,11.06,-5.5,-5.2
2024-02-04,1,5009233.4,931471.6,-1.6,78,5.2,0,0,11.37,-5.1,-5.3
2024-02-05,2,4729432.7,1075861.5,-0.9,82,8.8,48,0,6.53,-4.8,-3.6
2024-02-06,3,4565628.8,1078153.4,-1.3,77,7.4,24,0,11.59,-5.2,-5
2024-02-07,4,4507420.9,1069761.4,0.2,75,4,81,0,10.4,-3.1,-4
2024-02-08,5,4473235.7,1063463.9,1.4,81,6.3,95,0,7.17,-1.9,-1.8
2024-02-09,6,4124758.1,1005151.5,8.8,71,23.7,45,0.8,10.23,4,3.8
2024-02-10,7,4379229.2,905475.3,5.8,74,15.8,25,0,12.02,1.5,1.1
2024-02-11,1,4885001.5,906531.5,0.5,73,8,82,0,8.64,-3.4,-4
2024-02-12,2,4464720.5,1033014.8,-0.1,74,6.9,67,0,7.49,-3.9,-4.6
2024-02-13,3,4609941.1,1076679.8,-0.6,67,14.1,85,0,8.59,-5.6,-6.6
2024-02-14,4,4687081.1,1102213.8,-3.2,52,11.8,31,0,12.67,-8.3,-12
2024-02-15,5,4872958.6,1118746.5,-2.3,74,14.3,64,4.5,2.35,-7.3,-6.4
2024-02-16,6,4831506.9,1111032.8,-2.5,58,17.9,68,0,10.44,-8.4,-9.9
2024-02-17,7,5173932.4,1026650.9,-4.9,53,16,80,0.5,10.82,-10.7,-13.4
2024-02-18,1,5329772.3,1003952.8,-2.9,60,26.9,82,1.4,8.34,-10,-9.6
2024-02-19,2,5198988.8,957791.9,-4.4,64,6.3,50,0,11.94,-8.6,-10.7
2024-02-20,3,4566036.7,1092616.3,-1.8,70,6.4,33,0,14.34,-5.8,-7.3
2024-02-21,4,4349013.5,1057338.5,4.1,60,15.4,74,0,11.69,-0.8,-3.5
2024-02-22,5,4159339.9,1027409.3,5.8,76,13.8,99,0,8.03,1.9,1.5
2024-02-23,6,4278419.4,1031890.2,2.3,69,13.5,56,0,13.56,-2.2,-3.4
2024-02-24,7,5101643.6,1012748,-7.3,39,11.6,9,0,15.62,-12.7,-19.2
2024-02-25,1,5102084.6,948439.4,0.3,56,21.5,60,0,12.73,-5.9,-8.1
2024-02-26,2,4261621.7,1015634.6,2.5,72,8.8,42,0,15.09,-1.1,-2.3
2024-02-27,3,4277647.7,1024877.8,8.8,76,16.5,77,0.1,10.6,5.2,4.6
2024-02-28,4,4311712.3,1029457,5.2,72,29.7,90,1.6,9.14,-0.7,0.4
2024-02-29,5,4802521.1,1118133.4,-4.5,50,20.2,57,0.4,10.74,-10.9,-13.4
2024-03-01,6,4407184.2,1043942.9,2.1,60,12,48,0,15.83,-2.4,-5.4
2024-03-02,7,4598557.1,927834.2,5.5,84,8.8,99,1.3,4.62,2.7,2.9
2024-03-03,1,4613285.3,872374.3,4.5,95,7,95,0,8.1,2,3.7
2024-03-04,2,4035117.5,980564.2,7.5,88,6.7,84,0,11.74,5.4,5.4
2024-03-05,3,3818842.1,965232.9,12.8,74,14.7,59,0.9,14.6,10.2,8
2024-03-06,4,4060920.4,986767.2,6.4,88,13.4,100,0.8,3.7,3.2,4.5
2024-03-07,5,4070794.7,1002255.5,4,65,15.4,35,0.1,17.43,-0.6,-2.2
2024-03-08,6,4134784.5,991237.2,4.3,76,11.6,99,1.1,13.11,0.6,0.4
2024-03-09,7,4491581,903714.6,8,83,20.8,100,10.4,4.48,3.8,5.1
2024-03-10,1,4860481.9,906527.5,0.8,69,21,89,1.3,6.02,-4.9,-4.5
2024-03-11,2,4341808.9,1013084.6,3.1,54,19.3,34,0,16.41,-2.5,-5.6
2024-03-12,3,3906746,975745.1,9,62,13.1,78,0,16.78,5.4,1.7
2024-03-13,4,3634979.8,943909.2,12.5,53,15,44,0,18.21,8.8,2.2
2024-03-14,5,4012296.1,968164.3,6.1,78,9.8,95,9.9,7.48,2.9,2.3
2024-03-15,6,4038099.8,963209.7,6.8,76,11.2,76,0.1,9.29,3.5,2.5
2024-03-16,7,4440588,892638.2,4.6,77,17.7,80,4.2,10.54,0.1,0.6
2024-03-17,1,4587596.9,857700.3,3,66,17.3,37,0.9,16.83,-2,-3.4
2024-03-18,2,4546769,1035014.3,-0.3,59,19.5,85,0.2,9.76,-6.1,-7.4
2024-03-19,3,4608553,1067182.1,0.1,68,20.4,90,2.3,7.23,-5.7,-5.1
2024-03-20,4,4591844.2,1073565,-1.7,56,20.9,56,0.6,15.27,-7.9,-9.9
2024-03-21,5,4766480.2,1107166.1,-3.8,54,13.1,69,0.7,11.47,-9.1,-12.3
2024-03-22,6,4934180.6,1108332.5,-3.8,80,12.2,95,3.5,5.36,-8.6,-6.9
2024-03-23,7,4900384,980048.6,-1.3,63,14.8,56,1.7,19.34,-6.3,-8
2024-03-24,1,4970075.6,930696,-2.3,55,11.3,38,0,20.94,-7.1,-10.5
2024-03-25,2,4278736.8,1017819.2,2.7,68,11.5,52,0,20.46,-1.3,-2.9
2024-03-26,3,4220127,1010784,6.1,73,9.2,100,9.4,4.59,3,1.5
2024-03-27,4,4079010,998572.9,7,71,19.1,62,0.1,17.52,2.5,1.9
2024-03-28,5,4063617.9,1001995.9,3.1,60,13.5,18,0,21.24,-1.4,-4.8
2024-03-29,6,4644575.2,875261.5,1.8,60,14.1,32,0,16.52,-3.1,-5.6
2024-03-30,7,4503965.5,896635.6,2.3,77,6.1,75,0.3,12.67,-0.9,-1.5
2024-03-31,1,4440411.4,821124.6,4.7,73,6.9,100,0,15,1.6,-0.2
2024-04-01,2,4118680.2,931735.9,5.2,66,9.5,84,0.4,20.56,1.8,-0.9
2024-04-02,3,4303421.9,1010561.3,4.1,88,25.7,100,10.1,4.04,-1.3,2.3
2024-04-03,4,4253099.9,1008948.4,5.6,93,11.2,100,27.3,2.87,2.6,4.5
2024-04-04,5,4333648.8,1025842.1,1.9,92,12.8,89,1.7,7.5,-2,0.7
2024-04-05,6,4330352.6,1017353.2,2.9,69,15.5,93,0.4,12.66,-1.8,-2.6
2024-04-06,7,4229794,886456.1,7.2,56,15.2,22,0.2,23.38,2.9,-2.1
2024-04-07,1,4196275.1,824984.5,7.2,52,8.7,19,0,23.69,3.8,-2.6
2024-04-08,2,4004502.3,933036.6,7.5,57,7,65,0,16.74,4.4,-0.7
2024-04-09,3,3714246.8,950409.5,13.3,69,9.4,42,0,20.91,11.6,7.4
2024-04-10,4,3519405.5,924070.2,13.6,61,9,94,0,21.06,11.4,5.6
2024-04-11,5,3909319.4,949028.3,9.2,92,12,100,26,7.52,7,8
2024-04-12,6,4053060.5,954015.8,8.5,85,24.7,100,13.6,7.59,4,6
2024-04-13,7,4364920.8,873452,7.2,63,26.9,63,2.3,18.47,1.3,0.1
2024-04-14,1,4182456,808240,12.9,61,12.1,50,2.2,20.63,10.3,5.2
2024-04-15,2,3645862.3,912475,10.5,63,10.9,23,0,23.4,7.5,2.4
2024-04-16,3,3550143.5,918515.6,10.3,56,8.3,38,0,24.87,7.7,1.6
2024-04-17,4,4055319.3,958898.3,6.3,84,19.5,96,11.8,10.7,2.1,3.7
2024-04-18,5,3853185.8,944785.8,11.7,75,12,76,0,16.91,9.2,6.9
2024-04-19,6,3781937.4,927725.3,10.4,69,13.2,64,2.4,18.39,7.4,4.2
2024-04-20,7,4296196.6,853084.6,6.1,51,17.3,65,0.5,17.49,1,-3.6
2024-04-21,1,4404541.2,816636.2,5.5,55,15.2,65,0,14.27,0.7,-3.4
2024-04-22,2,3841676.9,928170.8,7.3,51,12.7,15,0,25.26,3.3,-2.9
2024-04-23,3,3801449.2,926935.6,11.1,61,24.5,99,2.4,18.53,6.1,3.4
2024-04-24,4,3905775.9,941662.6,7.2,69,13.8,60,1.7,12.81,3.4,1.4
2024-04-25,5,3906559.7,956402.9,3.6,60,11.1,0,0,27.15,-0.3,-3.9
2024-04-26,6,3879898.9,937408.6,5.5,65,14.4,36,0,27.2,1.5,-1.1
2024-04-27,7,4131357,839171.2,13.1,80,15.6,89,9.2,11.96,10.9,9.6
2024-04-28,1,4053208.3,785063.9,17.2,83,15.5,78,4.6,10.45,16.4,14.2
2024-04-29,2,3707785.2,896286.1,9.3,87,14.4,98,10.1,16.02,6.5,7.2
2024-04-30,3,3688405.7,914814.5,13.3,84,4.7,74,3.9,13.62,12.8,10.4
2024-05-01,4,3582787.1,917695.7,15,74,10.5,58,0,20.27,13.6,9.8
2024-05-02,5,3559901,924511.7,14.5,69,8.8,29,0,25.66,13.3,8.6
2024-05-03,6,3659523.2,893994.7,11.2,86,9.1,87,3.1,10.2,9.6,8.8
2024-05-04,7,3887306.7,813124,13.2,86,9.7,76,0.1,21.84,12.2,10.8
2024-05-05,1,4069083.6,775138.5,16.2,80,11.2,85,3.7,11.51,15.5,12.6
2024-05-06,2,3597949.8,889134.4,13.7,56,7.3,83,0,23.62,11.7,4.8
2024-05-07,3,3546250.6,897181.3,11.8,68,9.7,56,0.6,27.11,9.9,5.9
2024-05-08,4,3589255.3,911671.6,15.5,70,20.5,33,1.7,23.76,12.6,9.6
2024-05-09,5,3561108.8,892147.4,11.1,74,9.8,71,0.2,19.21,9,6.4
2024-05-10,6,3565746.8,884997.4,11.5,72,8.7,50,0.8,24.58,9.5,6.4
2024-05-11,7,3925406.8,793580.6,10.6,83,11.7,74,8.3,13.55,8.3,7.5
2024-05-12,1,3931934.6,754682.1,12.8,72,10.3,72,0.4,19.11,10.6,7.2
2024-05-13,2,3720751.8,901292.1,17.5,62,18.7,64,2.1,22.36,14.9,9.8
2024-05-14,3,3734131.1,920733.4,16.3,80,6.7,81,0.9,21.24,16.4,12.7
2024-05-15,4,3648188.4,903499.7,14.1,80,10.6,85,0,21.99,13.1,10.8
2024-05-16,5,3778187.4,939890.8,15.3,79,7.2,53,0,23.41,14.9,11.5
2024-05-17,6,3744015.4,894168.7,14,97,6.1,100,22.2,6.34,14.3,13.5
2024-05-18,7,4032806.8,810816.2,15.8,88,7.6,80,0,19.85,16,13.6
2024-05-19,1,4355978.7,804249,17.7,84,5,72,0.1,21.06,18.8,14.7
2024-05-20,2,5380502.7,818646.9,20.4,76,6.1,74,0,23.96,21.7,15.3
2024-05-21,3,6082912.7,1090619.7,22.6,69,11.8,45,0.3,24.95,23.3,16.2
2024-05-22,4,6453290.3,1138023.9,22.5,68,18.7,37,0.9,22.58,22.1,16.2
2024-05-23,5,5406374.1,1057549.4,19.9,55,14.2,18,0,27.55,18.2,9.8
2024-05-24,6,5179600.5,1035421.4,19.4,58,10.2,17,0,29.15,18.5,10.1
2024-05-25,7,4485240.5,832327.6,15.7,84,6.9,77,4.8,15.17,15.7,12.9
2024-05-26,1,4475008.3,787959.5,15.2,89,10.7,96,5,22.22,14.9,13.3
2024-05-27,2,4439079.1,948437,19.2,81,22.1,87,33.4,15.79,18,15.6
2024-05-28,3,4050052.8,918976.7,16.2,81,13.8,91,15.1,18.87,15.1,12.7
2024-05-29,4,3998695,919566.1,15,67,10.8,81,0.1,24.37,13.3,8.1
2024-05-30,5,3889103.6,916718.7,13.9,50,10.1,3,0,30.53,11.4,2.9
2024-05-31,6,4053932,934401,15,57,8.5,10,0,30.33,13.1,5
2024-06-01,7,4582794.8,863901.7,17.6,61,8.1,82,0,25.74,16.4,8.7
2024-06-02,1,4483030.5,768506.6,17.3,83,6,97,6.8,7.24,17.9,14.4
2024-06-03,2,4439048.8,935520.8,17.9,92,6,90,2.1,19.12,19.3,16.4
2024-06-04,3,5093871.6,1011944.1,18.9,89,5,97,0,20.43,20.8,17
2024-06-05,4,5443515.6,1053904.2,21.2,82,9,100,4.6,17.76,22.8,17.8
2024-06-06,5,5185864.4,1027611.2,20.8,68,13.6,46,3.7,24.55,20.4,13.9
2024-06-07,6,4203654.4,914316.1,16.7,69,17.1,46,1.2,20.92,14.6,10.8
2024-06-08,7,4357676.4,825283.3,16.6,68,14,63,7.2,19.23,14.7,10
2024-06-09,1,4456178.5,767554.6,15.3,75,16,36,6.8,22.63,13.3,10.7
2024-06-10,2,3867223.3,856840.6,13.8,70,12.7,77,0,14.08,11.5,8.2
2024-06-11,3,3825738,884408.9,14.3,68,8.1,82,0,14.86,12.7,8.3
2024-06-12,4,4263451,953643.5,18,69,10,58,0.1,24.89,17.3,11.7
2024-06-13,5,5891168.3,1101040.7,23.3,61,21.4,61,1.5,26.79,22.2,15.1
2024-06-14,6,5712381.1,1052013.5,20.4,62,11.1,16,0,28.18,19.9,12.2
2024-06-15,7,5135373.2,890545,17.3,62,9.2,34,0,29.75,16.4,9.6
2024-06-16,1,5061346.8,826356.1,16.9,74,8.3,81,0,25.51,16.7,12.1
2024-06-17,2,6073995.6,1075221,24.6,67,13.3,44,0,24.44,25.8,17.9
2024-06-18,3,7793138.6,1223461.1,26.9,70,13.5,68,0,26.4,29.4,20.5
2024-06-19,4,8382724.4,1287770.2,27.3,72,11.4,85,1.4,22.13,30.6,21.6
2024-06-20,5,8205898.3,1268722.1,25.1,81,6.4,66,16.5,22.23,29,21.4
2024-06-21,6,7077720.6,1165186.1,22.2,90,5.7,62,16.2,18.36,25.5,20.4
2024-06-22,7,6771676.8,1009944.2,20.9,95,6.4,99,2,14.77,23.9,20
2024-06-23,1,6736232.7,950531.5,23.4,71,22.3,55,2.8,21.5,23.1,17.6
2024-06-24,2,6209671.5,1081479,22.1,57,10.4,27,0.1,27.41,21.7,12.3
2024-06-25,3,5641706.9,1064683.5,21.7,74,19.6,88,0.1,18.67,21.2,16.6
2024-06-26,4,5915363.2,1088148.3,22.2,78,11.4,71,7.2,14.52,23.3,17.3
2024-06-27,5,4834037.1,996959,18,67,10.3,36,0.1,20.49,16.9,11.1
2024-06-28,6,4424402.7,941962.1,17.3,73,8.6,81,0.5,20.06,17,12.2
2024-06-29,7,5689653.3,924144.3,22.1,89,15.6,95,28.6,9.92,23.8,20.1
2024-06-30,1,5000369.9,820372.4,18.1,74,17,56,0,19.65,16.9,13.1
2024-07-01,2,4964079.4,792971.2,18,60,9.1,0,0,30.13,17,9.2
2024-07-02,3,5079722.5,1000891,18.3,78,7.4,83,0,22.72,18.8,13.9
2024-07-03,4,6835482.5,1156001.4,24.6,69,17.7,72,0.4,20.88,25.3,18.3
2024-07-04,5,7611795.1,1218031.6,24.6,69,7.5,64,0,21.2,26.6,17.9
2024-07-05,6,6995971.6,1149733.6,22.5,77,7.4,54,1.6,21.14,24.5,17.7
2024-07-06,7,6869713.2,1015598.6,22.7,76,11.3,22,3.3,25.44,24.1,17.7
2024-07-07,1,7197113.2,970473.4,22.6,69,7.8,17,0.2,26.81,23.8,15.8
2024-07-08,2,7511094.8,1177098.4,24,68,8.4,67,0.1,26.67,25.7,17.1
2024-07-09,3,7184726.1,1187039.5,24.5,71,10.6,94,0,13.96,26.2,18.7
2024-07-10,4,5696136.9,1063172.8,20.4,94,13.8,100,33.5,11.65,21.9,19.3
2024-07-11,5,5675821.7,1069584.9,22,78,11.5,69,4.7,17.64,23.2,17.7
2024-07-12,6,6626328.9,1119496.1,22.1,84,4.7,42,11.5,23.61,25,19
2024-07-13,7,7239663.9,1040891.8,23.6,73,4.1,37,0,27.1,26.3,17.5
2024-07-14,1,7827689.8,1023546.8,24.1,79,11.2,54,8.7,20.17,26.5,20
2024-07-15,2,6648579.6,1121996.7,23,86,11.9,64,5.6,13.43,25.4,20.5
2024-07-16,3,6471869.2,1129878.7,23.4,81,14.5,60,31.1,18.22,25.2,19.7
2024-07-17,4,6303868.3,1122607.6,22.5,71,8.7,45,0.5,22.39,23.8,16.5
2024-07-18,5,5843445.1,1076346,19.1,66,10.4,28,0.5,22.16,18.4,12.3
2024-07-19,6,5670739.8,1047815.2,19.1,69,7.5,5,0,28.1,19.2,12.4
2024-07-20,7,6208190.3,946514.3,21.1,66,9.5,43,0,25.01,21.2,13.7
2024-07-21,1,6334083.2,938800.2,21,77,5.3,64,4.4,22.11,22.9,16.7
2024-07-22,2,6540423.8,1098075.2,21.2,70,5.5,85,0.4,24.67,22.5,15.1
2024-07-23,3,7023063.7,1164589.6,22.8,78,4.5,46,0.2,25.57,25.5,18.2
2024-07-24,4,6497897.1,1133362.9,21.8,79,13.4,60,5.1,19.96,22.8,17.9
2024-07-25,5,5753811,1071313.1,19.8,67,11.1,11,0.2,24.61,19.2,12.6
2024-07-26,6,5962704.7,1075956.3,20.1,66,6,9,0,27.87,20.5,12.7
2024-07-27,7,6661894.5,997764.7,21,70,4.7,17,0,27.74,22.4,14.6
2024-07-28,1,7420163.2,998864.1,22.5,77,5.7,4,0,25.93,24.9,17.8
2024-07-29,2,7522946.6,1189221.5,22.9,80,5.3,34,0,25.8,25.9,18.8
2024-07-30,3,7916907,1250948,24.2,85,8.7,71,6.9,21.15,27.6,21.3
2024-07-31,4,8327451.1,1288315.1,25.3,75,10.7,28,0.1,23.91,27.9,20
2024-08-01,5,8273978.5,1284752.9,24.4,83,4.3,56,1.4,22.08,28.4,21
2024-08-02,6,7084550.3,1179006.8,23.3,89,5.8,93,7.1,12.61,27,21.2
2024-08-03,7,7059394.2,1036385.8,24.2,79,8.9,80,6.1,14.82,26.8,20.1
2024-08-04,1,7345868.9,1004156.3,24.2,67,8.9,30,0,21.3,25.6,17.1
2024-08-05,2,7179755,986850,22.9,84,8.3,83,11.2,19.52,25.6,19.8
2024-08-06,3,5187209,1012201.1,19.1,89,14.4,81,15.5,4.61,19.6,17.3
2024-08-07,4,5204428.3,1023942,19.3,68,16.8,7,0,26.97,18.2,13
2024-08-08,5,5555533.3,1068403.6,20.5,88,8.4,71,2.2,13.08,22.4,18.4
2024-08-09,6,6171006.3,1091816.7,22.5,77,10.6,59,3.3,19.98,24.1,17.9
2024-08-10,7,5230638.6,894861,19.1,66,15.8,28,0.2,21.62,17.6,12
2024-08-11,1,5117960.4,834134.7,18.3,65,16.6,26,0.3,22.98,16.5,11.3
2024-08-12,2,4960645.6,984663,19,70,11.6,39,0.6,20.67,18.5,13.1
2024-08-13,3,5655090.4,1062627.1,20,74,3.8,85,0.2,20.98,21.2,14.7
2024-08-14,4,6243819.4,1110904.2,21.1,70,5.6,22,0,24.58,22.2,14.6
2024-08-15,5,6480348.7,1134197.7,21.2,73,4.4,31,0,24.38,22.8,15.5
2024-08-16,6,5858854.9,1081502.2,22.5,75,8.5,82,11.8,12.82,24,17.5
2024-08-17,7,7056084.5,1030242.6,22,88,14.7,80,18.3,13.89,23.6,19.7
2024-08-18,1,6950935.3,955895.4,21.8,84,12.6,79,2.9,16.02,23.3,18.7
